facility_id,campus_id,name,operator_company,facility_type,status,latitude,longitude,geom_type,geocode_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources
dc_ba84f7107278,,SAP COS02,SAP,unknown,operational,38.9889158,-104.7863291,point,parcel,high,,,CO,El Paso,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/813532303"", ""source_record_id"": ""way/813532303"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""SAP COS02"", ""operator"": ""SAP"", ""ref"": ""COS02"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/813532303,1
dc_6d4376c7e8a2,,Actapio,Actapio,unknown,operational,47.4072423,-120.213935,point,parcel,high,207 North United Sakura Drive,East Wenatchee,WA,Douglas,98802,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/813688319"", ""source_record_id"": ""way/813688319"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""addr:city"": ""East Wenatchee"", ""addr:housenumber"": ""207"", ""addr:postcode"": ""98802"", ""addr:state"": ""WA"", ""addr:street"": ""North United Sakura Drive"", ""building"": ""commercial"", ""source"": ""esri_USDOT_RiverCom911_WA"", ""telecom"": ""data_center""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/813688320"", ""source_record_id"": ""way/813688320"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Actapio"", ""operator"": ""Actapio"", ""telecom"": ""data_center"", ""website"": ""https://www.actap.io/""}}]",OpenStreetMap,https://www.openstreetmap.org/way/813688319,2
dc_89ac9b873c30,,,,unknown,operational,47.3921494,-120.2174624,point,parcel,high,,,WA,Douglas,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/814061068"", ""source_record_id"": ""way/814061068"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""industrial"", ""telecom"": ""data_center""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/814061069"", ""source_record_id"": ""way/814061069"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""industrial"", ""telecom"": ""data_center""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/814061070"", ""source_record_id"": ""way/814061070"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""industrial"", ""telecom"": ""data_center""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/814061071"", ""source_record_id"": ""way/814061071"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""industrial"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/814061068,4
dc_93a4507ebb34,,Facebook Fort Worth Datacenter,Meta,hyperscale,operational,32.9883157,-97.255111,point,parcel,high,,,TX,Tarrant,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/815057182"", ""source_record_id"": ""way/815057182"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Facebook Fort Worth Datacenter"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/815057182,1
dc_c5af5e7b67f8,,Charles Schwab Data Center,,unknown,operational,33.0045123,-97.2461412,point,parcel,high,,,TX,Denton,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/815078625"", ""source_record_id"": ""way/815078625"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Charles Schwab Data Center"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/815078625,1
dc_230dec843522,,Amazon IAD140,Amazon Web Services,hyperscale,operational,38.9814552,-77.4175501,point,parcel,high,22900 Platform Plaza,Sterling,VA,Loudoun,20166,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/817338831"", ""source_record_id"": ""way/817338831"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Sterling"", ""addr:housenumber"": ""22900"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Platform Plaza"", ""building"": ""data_center"", ""name"": ""Amazon IAD140"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD140"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/817338831,1
dc_d5be93382554,,Amazon IAD141,Amazon Web Services,hyperscale,operational,38.9823877,-77.4167858,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/817338832"", ""source_record_id"": ""way/817338832"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Amazon IAD141"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""owner"": ""COPT"", ""ref"": ""IAD141"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/817338832,1
dc_14943c92719a,,1623 Farnam,News-Press & Gazette Company,unknown,operational,41.257291,-95.9378494,point,parcel,high,1623 Farnam Street,Omaha,NE,Douglas,68106,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/818167571"", ""source_record_id"": ""way/818167571"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Omaha"", ""addr:housename"": ""1623 Farnam"", ""addr:housenumber"": ""1623"", ""addr:postcode"": ""68106"", ""addr:state"": ""NE"", ""addr:street"": ""Farnam Street"", ""alt_name"": ""1623 Farnam-Omaha IX"", ""building"": ""office"", ""description"": ""data and communications hub"", ""name"": ""1623 Farnam"", ""old_name"": ""Nebraska Data Center"", ""operator"": ""News-Press & Gazette Company"", ""source"": ""Bing"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/818167571,1
dc_8a8de44b5d59,,Credit Suisse: Clifton Data Center,,unknown,operational,40.83345,-74.1402187,point,parcel,high,,,NJ,Passaic,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/818790301"", ""source_record_id"": ""way/818790301"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""industrial"", ""name"": ""Credit Suisse: Clifton Data Center"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/818790301,1
dc_cffe36ef20e3,,HCA Information Technology & Services Data Center,,unknown,operational,36.0327164,-86.637789,point,parcel,high,,,TN,Davidson,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/819981888"", ""source_record_id"": ""way/819981888"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""industrial"", ""telecom"": ""data_center""}}, {""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/819981891"", ""source_record_id"": ""way/819981891"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""landuse"": ""industrial"", ""name"": ""HCA Information Technology & Services Data Center"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/819981888,2
dc_60edd097dba9,,TierPoint,,colocation,operational,35.9245097,-86.8556872,point,parcel,high,,,TN,Williamson,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/819981908"", ""source_record_id"": ""way/819981908"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""landuse"": ""industrial"", ""name"": ""TierPoint"", ""telecom"": ""data_center"", ""website"": ""https://www.tierpoint.com/data-centers/tennessee/nashville/""}}]",OpenStreetMap,https://www.openstreetmap.org/way/819981908,1
dc_d1ab1505b7c8,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.1025733,-83.1996982,point,parcel,high,,,OH,Franklin,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/821081357"", ""source_record_id"": ""way/821081357"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/821081357,1
dc_7d1001e2c4ce,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.1035866,-83.199764,point,parcel,high,,,OH,Franklin,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/821081358"", ""source_record_id"": ""way/821081358"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/821081358,1
dc_c123c483cf92,,Flexential Brentwood Data Center,,colocation,operational,35.9725623,-86.8080418,point,parcel,high,,,TN,Williamson,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/826001604"", ""source_record_id"": ""way/826001604"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""landuse"": ""commercial"", ""name"": ""Flexential Brentwood Data Center"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/tn/nashville/brentwood-data-center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/826001604,1
dc_eff2b6ea88b4,,,,unknown,operational,36.0234892,-86.7916196,point,parcel,high,,,TN,Williamson,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/826001605"", ""source_record_id"": ""way/826001605"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""landuse"": ""industrial"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/826001605,1
dc_2e8f13854547,,StrongMind,,unknown,operational,33.3426083,-111.8409621,point,parcel,high,,,AZ,Maricopa,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/828228235"", ""source_record_id"": ""way/828228235"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""StrongMind"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/828228235,1
dc_f9dd91d3b5f8,,BB&T Data Center,,unknown,operational,35.8393357,-78.3281352,point,parcel,high,,,NC,Wake,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830138727"", ""source_record_id"": ""way/830138727"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""BB&T Data Center"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830138727,1
dc_4bbf56c61529,,Microsoft,Microsoft,hyperscale,operational,41.5167412,-93.7025134,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881731"", ""source_record_id"": ""way/830881731"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881731,1
dc_adfa37d6eb75,,Microsoft,Microsoft,hyperscale,operational,41.5158346,-93.702492,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881732"", ""source_record_id"": ""way/830881732"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881732,1
dc_5c188ee0a08e,,Microsoft,Microsoft,hyperscale,operational,41.5158177,-93.7063005,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881733"", ""source_record_id"": ""way/830881733"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881733,1
dc_82c838320fc4,,Microsoft,Microsoft,hyperscale,operational,41.5167061,-93.7063257,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881734"", ""source_record_id"": ""way/830881734"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881734,1
dc_6b0fbb988249,,Microsoft,Microsoft,hyperscale,operational,41.5185012,-93.7063325,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881742"", ""source_record_id"": ""way/830881742"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881742,1
dc_d022a0bae9de,,Microsoft,Microsoft,hyperscale,operational,41.5176108,-93.7063243,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881743"", ""source_record_id"": ""way/830881743"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881743,1
dc_5077380c4e9c,,Microsoft,Microsoft,hyperscale,operational,41.5176423,-93.7024991,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881744"", ""source_record_id"": ""way/830881744"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881744,1
dc_5655c21db942,,Microsoft,Microsoft,hyperscale,operational,41.5185369,-93.7025209,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830881745"", ""source_record_id"": ""way/830881745"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830881745,1
dc_af3b818f5474,,Microsoft,Microsoft,hyperscale,operational,41.4978557,-93.7870593,point,parcel,high,5855 Southwest Kerry Street,West Des Moines,IA,Warren,50061,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/830885773"", ""source_record_id"": ""way/830885773"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""West Des Moines"", ""addr:housenumber"": ""5855"", ""addr:postcode"": ""50061"", ""addr:state"": ""IA"", ""addr:street"": ""Southwest Kerry Street"", ""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/830885773,1
