facility_id,campus_id,name,operator_company,facility_type,status,compute_capabilities,latitude,longitude,geom_type,geocode_precision,coordinate_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,num_floors,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources,coordinate_status,verification_status,confirmed_lat,confirmed_lon,verification_evidence,verification_source,verification_confidence,verification_date,verification_method,original_lat,original_lon
dc_f049b1fca45c,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,45.8414702,-119.6517858,point,parcel,building,high,Rippee Road,Boardman,OR,Morrow,97818,US,13765.5,gross_building,,,unknown,1.38,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196819"", ""source_record_id"": ""way/1252196819"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Boardman"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Rippee Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196819,1,independently_confirmed_on_building,pending,,,,,,,,45.8414702,-119.6517858
dc_ef8be669f009,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,45.9206089,-119.2318204,point,parcel,building,high,34820 Wanapa Road,Umatilla,OR,Umatilla,97882,US,212449.8,gross_building,,,unknown,21.24,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196820"", ""source_record_id"": ""way/1252196820"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34820"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196820,1,on_osm_building_single_source,pending,,,,,,,,45.9206089,-119.2318204
dc_f8b9e84e51e9,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,45.9205886,-119.2300024,point,parcel,building,high,34830 Wanapa Road,Umatilla,OR,Umatilla,97882,US,213546.3,gross_building,,,unknown,21.35,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196821"", ""source_record_id"": ""way/1252196821"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34830"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196821,1,on_osm_building_single_source,pending,,,,,,,,45.9205886,-119.2300024
dc_dac6ac36fb92,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,45.7977753,-119.3619683,point,parcel,building,high,77954 Cottonwood Bend Road,Hermiston,OR,Umatilla,97838,US,216778.2,gross_building,,,unknown,21.68,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196822"", ""source_record_id"": ""way/1252196822"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Hermiston"", ""addr:housenumber"": ""77954"", ""addr:postcode"": ""97838"", ""addr:state"": ""OR"", ""addr:street"": ""Cottonwood Bend Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX81"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196822,1,on_osm_building_single_source,pending,,,,,,,,45.7977753,-119.3619683
dc_8e4b8eb39168,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,45.799157,-119.3666613,point,parcel,building,high,77954 Cottonwood Bend Road,Hermiston,OR,Umatilla,97838,US,216903.9,gross_building,,,unknown,21.69,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196823"", ""source_record_id"": ""way/1252196823"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Hermiston"", ""addr:housenumber"": ""77954"", ""addr:postcode"": ""97838"", ""addr:state"": ""OR"", ""addr:street"": ""Cottonwood Bend Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196823,1,on_osm_building_single_source,pending,,,,,,,,45.799157,-119.3666613
dc_9ddbd01cdc30,,Google,Google,hyperscale,operational,,39.7240422,-82.6911124,point,parcel,building,high,,,OH,Fairfield,,US,289253.4,gross_building,,,unknown,28.93,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196824"", ""source_record_id"": ""way/1252196824"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196824,1,on_osm_building_single_source,pending,,,,,,,,39.7240422,-82.6911124
dc_b49da9aafa96,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,38.7461526,-77.5172227,point,parcel,building,high,,,VA,Prince William,,US,212702.5,gross_building,,,unknown,21.27,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196825"", ""source_record_id"": ""way/1252196825"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196825,1,on_osm_building_single_source,pending,,,,,,,,38.7461526,-77.5172227
dc_1209b396219a,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,38.9213052,-77.4858007,point,parcel,building,high,,,VA,Loudoun,,US,133944.3,gross_building,,,unknown,13.39,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1252196826"", ""source_record_id"": ""way/1252196826"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1252196826,1,on_osm_building_single_source,pending,,,,,,,,38.9213052,-77.4858007
dc_8f212e8b9568,,Amazon Web Services,Amazon Web Services,hyperscale,operational,,38.9950879,-77.4710775,point,parcel,building,high,,,VA,Loudoun,,US,14683.7,gross_building,,,unknown,1.47,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282099"", ""source_record_id"": ""way/1253282099"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282099,1,on_osm_building_single_source,pending,,,,,,,,38.9950879,-77.4710775
dc_7048b76fe40b,,Meta Sarpy Data center,Meta,hyperscale,operational,,41.1235744,-96.1328883,point,parcel,building,high,,,NE,Sarpy,,US,628561.0,gross_building,,,unknown,62.86,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282100"", ""source_record_id"": ""way/1253282100"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta Sarpy Data center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282100,1,on_osm_building_single_source,pending,,,,,,,,41.1235744,-96.1328883
dc_8a06b58c62ce,,Meta Sarpy Data center,Meta,hyperscale,operational,,41.1143501,-96.1428055,point,parcel,building,high,,,NE,Sarpy,,US,625289.1,gross_building,,,unknown,62.53,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282101"", ""source_record_id"": ""way/1253282101"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta Sarpy Data center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282101,1,on_osm_building_single_source,pending,,,,,,,,41.1143501,-96.1428055
dc_647ebabf6c68,,Meta Sarpy Data center,Meta,hyperscale,operational,,41.1122489,-96.1416248,point,parcel,building,high,,,NE,Sarpy,,US,286254.6,gross_building,,,unknown,28.63,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282102"", ""source_record_id"": ""way/1253282102"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta Sarpy Data center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282102,1,on_osm_building_single_source,pending,,,,,,,,41.1122489,-96.1416248
dc_c5b50e13b2ca,,Meta,Meta,hyperscale,operational,,41.6757843,-93.5098305,point,parcel,building,high,,,IA,Polk,,US,493366.7,gross_building,,,unknown,49.34,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282103"", ""source_record_id"": ""way/1253282103"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282103,1,on_osm_building_single_source,pending,,,,,,,,41.6757843,-93.5098305
dc_865686fc232f,,Meta,Meta,hyperscale,operational,,41.675801,-93.5060373,point,parcel,building,high,,,IA,Polk,,US,601076.8,gross_building,,,unknown,60.11,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282104"", ""source_record_id"": ""way/1253282104"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282104,1,on_osm_building_single_source,pending,,,,,,,,41.675801,-93.5060373
dc_631b3757e900,,Dynamics Mining,,unknown,operational,,37.3629981,-87.5471512,point,parcel,building,high,,,KY,Hopkins,,US,442423.9,gross_building,,,unknown,44.24,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1254161871"", ""source_record_id"": ""way/1254161871"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""landuse"": ""industrial"", ""name"": ""Dynamics Mining"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1254161871,1,independently_confirmed_on_building,pending,,,,,,,,37.3629981,-87.5471512
dc_4f0f453ed023,,Flexential Atlanta - Douglasville 2,Flexential,colocation,operational,,33.7307027,-84.6112398,point,parcel,building,high,1750 N River Rd,Douglasville,GA,Douglas,30122,US,311176.6,gross_building,,,unknown,31.12,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1258702591"", ""source_record_id"": ""way/1258702591"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Douglasville"", ""addr:housenumber"": ""1750"", ""addr:postcode"": ""30122"", ""addr:state"": ""GA"", ""addr:street"": ""N River Rd"", ""building"": ""yes"", ""name"": ""Flexential Atlanta - Douglasville 2"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/ga/atlanta/douglasville-2-data-center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1258702591,1,on_osm_building_single_source,pending,,,,,,,,33.7307027,-84.6112398
dc_e4283b7046b1,,,Switch,colocation,operational,,36.0640206,-115.221109,point,parcel,building,high,,,NV,Clark,,US,241776.4,gross_building,,,unknown,24.18,,,True,True,low,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1263819877"", ""source_record_id"": ""way/1263819877"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""yes"", ""operator"": ""Switch"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1263819877,1,independently_confirmed_on_building,pending,,,,,,,,36.0640206,-115.221109
dc_cd7f2ff1bb19,,Windbreak Cable,,unknown,operational,,41.1826012,-104.0684983,point,parcel,building,high,210 Main Street,Pine Bluffs,WY,Laramie,82082,US,1114.7,gross_building,,,unknown,0.11,,,True,True,high,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1268789798"", ""source_record_id"": ""way/1268789798"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Pine Bluffs"", ""addr:housenumber"": ""210"", ""addr:postcode"": ""82082"", ""addr:state"": ""WY"", ""addr:street"": ""Main Street"", ""building"": ""yes"", ""name"": ""Windbreak Cable"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1268789798,1,on_osm_building_single_source,pending,,,,,,,,41.1826012,-104.0684983
dc_1971ec91f74b,,,,unknown,operational,,38.7403853,-77.5039772,point,parcel,building,high,9905 Godwin Drive,,VA,Manassas,,US,95952.7,gross_building,,,unknown,9.6,,,True,True,low,"power_demand_mw is a modeled estimate (footprint × floors × density), not measured.",2026-06-22,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1269259655"", ""source_record_id"": ""way/1269259655"", ""date_accessed"": ""2026-06-22"", ""confidence"": ""medium"", ""raw_attributes"": {""addr:housenumber"": ""9905"", ""addr:street"": ""Godwin Drive"", ""building"": ""industrial"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1269259655,1,on_osm_building_single_source,pending,,,,,,,,38.7403853,-77.5039772
